Pozo,Estado,Acuífero,Elev.Brocal,Latitud,Longitud,año,nivel_piezometrico,precip_mm,temp_C
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,1999,,55.93,23.57
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2000,10.16,82.23,23.72
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2001,,316.65,23.32
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2002,,130.81,23.39
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2003,,377.61,23.54
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2004,9.83,218.6,23.27
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2005,7.95,175.53,23.24
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2006,10.08,197.03,24.06
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2007,10.51,180.56,23.37
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2008,10.35,184.97,23.83
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2009,10.24,254.98,23.9
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2010,10.54,111.93,23.15
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2011,10.27,90.29,23.87
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2012,10.5,348.92,23.82
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2013,10.24,189.53,23.79
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2014,,426.42,24.94
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2015,,270.81,25.04
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2016,10.39,267.72,24.68
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2017,,205.95,24.52
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2018,,308.82,24.61
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2019,,445.63,23.94
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2020,,107.63,24.36
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2021,,342.8,24.35
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2022,10.12,243.31,24.01
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2023,,396.31,24.49
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2024,,60.41,24.3
252,Baja California Sur,LA PAZ,10.0,24.089167,-110.380556,2025,,,
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,1996,,188.64,23.93
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,1997,,270.67,24.02
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,1998,,337.99,23.9
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,1999,,55.93,23.57
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2000,,82.23,23.72
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2001,,316.65,23.32
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2002,,130.81,23.39
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2003,,377.61,23.54
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2004,,218.6,23.27
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2005,,175.53,23.24
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2006,,197.03,24.06
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2007,16.61,180.56,23.37
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2008,5.22,184.97,23.83
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2009,6.48,254.98,23.9
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2010,6.33,111.93,23.15
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2011,7.6,90.29,23.87
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2012,6.44,348.92,23.82
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2013,6.48,189.53,23.79
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2014,6.29,426.42,24.94
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2015,,270.81,25.04
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2016,6.46,267.72,24.68
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2017,,205.95,24.52
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2018,,308.82,24.61
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2019,,445.63,23.94
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2020,,107.63,24.36
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2021,,342.8,24.35
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2022,6.0,243.31,24.01
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2023,,396.31,24.49
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2024,,60.41,24.3
253,Baja California Sur,LA PAZ,5.0,24.092222,-110.398611,2025,,,
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,1996,,188.64,23.93
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,1997,7.77,270.67,24.02
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,1998,,337.99,23.9
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,1999,,55.93,23.57
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2000,,82.23,23.72
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2001,,316.65,23.32
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2002,,130.81,23.39
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2003,,377.61,23.54
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2004,,218.6,23.27
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2005,,175.53,23.24
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2006,,197.03,24.06
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2007,,180.56,23.37
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2008,,184.97,23.83
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2009,,254.98,23.9
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2010,,111.93,23.15
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2011,,90.29,23.87
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2012,,348.92,23.82
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2013,,189.53,23.79
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2014,,426.42,24.94
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2015,,270.81,25.04
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2016,,267.72,24.68
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2017,,205.95,24.52
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2018,,308.82,24.61
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2019,,445.63,23.94
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2020,,107.63,24.36
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2021,,342.8,24.35
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2022,,243.31,24.01
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2023,,396.31,24.49
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2024,,60.41,24.3
26,Baja California Sur,LA PAZ,6.95,24.18467,-110.4925,2025,,,
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,1996,19.24,188.64,23.93
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,1997,19.14,270.67,24.02
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,1998,,337.99,23.9
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,1999,19.21,55.93,23.57
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2000,20.28,82.23,23.72
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2001,,316.65,23.32
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2002,16.42,130.81,23.39
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2003,16.54,377.61,23.54
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2004,19.87,218.6,23.27
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2005,20.17,175.53,23.24
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2006,20.1,197.03,24.06
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2007,20.82,180.56,23.37
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2008,24.86,184.97,23.83
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2009,20.54,254.98,23.9
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2010,21.09,111.93,23.15
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2011,21.57,90.29,23.87
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2012,21.34,348.92,23.82
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2013,20.54,189.53,23.79
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2014,21.66,426.42,24.94
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2015,,270.81,25.04
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2016,21.93,267.72,24.68
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2017,,205.95,24.52
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2018,,308.82,24.61
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2019,,445.63,23.94
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2020,,107.63,24.36
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2021,,342.8,24.35
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2022,,243.31,24.01
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2023,,396.31,24.49
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2024,,60.41,24.3
326,Baja California Sur,LA PAZ,20.0,24.082222,-110.407778,2025,,,
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,1996,11.25,188.64,23.93
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,1997,11.3,270.67,24.02
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,1998,,337.99,23.9
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,1999,11.4,55.93,23.57
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2000,11.51,82.23,23.72
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2001,,316.65,23.32
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2002,,130.81,23.39
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2003,11.94,377.61,23.54
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2004,11.53,218.6,23.27
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2005,13.15,175.53,23.24
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2006,11.87,197.03,24.06
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2007,12.43,180.56,23.37
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2008,12.04,184.97,23.83
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2009,12.72,254.98,23.9
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2010,12.25,111.93,23.15
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2011,12.53,90.29,23.87
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2012,12.15,348.92,23.82
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2013,12.72,189.53,23.79
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2014,12.12,426.42,24.94
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2015,,270.81,25.04
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2016,15.58,267.72,24.68
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2017,,205.95,24.52
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2018,,308.82,24.61
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2019,,445.63,23.94
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2020,,107.63,24.36
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2021,,342.8,24.35
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2022,,243.31,24.01
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2023,,396.31,24.49
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2024,,60.41,24.3
368,Baja California Sur,LA PAZ,11.0,24.102222,-110.418333,2025,,,
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,1996,27.22,188.64,23.93
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,1997,27.32,270.67,24.02
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,1998,,337.99,23.9
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,1999,27.78,55.93,23.57
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2000,28.06,82.23,23.72
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2001,28.29,316.65,23.32
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2002,35.55,130.81,23.39
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2003,28.68,377.61,23.54
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2004,28.12,218.6,23.27
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2005,29.2,175.53,23.24
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2006,29.8,197.03,24.06
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2007,29.4,180.56,23.37
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2008,,184.97,23.83
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2009,29.17,254.98,23.9
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2010,29.42,111.93,23.15
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2011,30.58,90.29,23.87
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2012,30.0,348.92,23.82
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2013,29.17,189.53,23.79
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2014,30.98,426.42,24.94
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2015,,270.81,25.04
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2016,,267.72,24.68
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2017,,205.95,24.52
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2018,,308.82,24.61
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2019,,445.63,23.94
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2020,,107.63,24.36
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2021,,342.8,24.35
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2022,,243.31,24.01
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2023,,396.31,24.49
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2024,,60.41,24.3
378-R,Baja California Sur,LA PAZ,25.0,24.053611,-110.372778,2025,,,
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,1996,12.85,188.64,23.93
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,1997,12.8,270.67,24.02
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,1998,,337.99,23.9
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,1999,12.85,55.93,23.57
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2000,13.27,82.23,23.72
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2001,,316.65,23.32
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2002,13.49,130.81,23.39
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2003,13.53,377.61,23.54
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2004,13.55,218.6,23.27
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2005,13.28,175.53,23.24
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2006,13.24,197.03,24.06
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2007,20.81,180.56,23.37
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2008,13.9,184.97,23.83
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2009,13.7,254.98,23.9
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2010,13.92,111.93,23.15
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2011,14.18,90.29,23.87
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2012,14.32,348.92,23.82
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2013,13.7,189.53,23.79
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2014,14.75,426.42,24.94
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2015,,270.81,25.04
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2016,,267.72,24.68
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2017,,205.95,24.52
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2018,,308.82,24.61
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2019,,445.63,23.94
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2020,,107.63,24.36
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2021,,342.8,24.35
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2022,,243.31,24.01
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2023,,396.31,24.49
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2024,,60.41,24.3
379,Baja California Sur,LA PAZ,13.0,24.099167,-110.416944,2025,,,
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,1996,,188.64,23.93
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,1997,,270.67,24.02
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,1998,,337.99,23.9
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,1999,,55.93,23.57
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2000,40.4,82.23,23.72
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2001,,316.65,23.32
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2002,41.31,130.81,23.39
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2003,,377.61,23.54
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2004,40.91,218.6,23.27
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2005,41.5,175.53,23.24
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2006,,197.03,24.06
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2007,41.89,180.56,23.37
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2008,,184.97,23.83
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2009,41.65,254.98,23.9
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2010,41.47,111.93,23.15
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2011,42.45,90.29,23.87
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2012,42.3,348.92,23.82
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2013,41.65,189.53,23.79
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2014,42.48,426.42,24.94
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2015,,270.81,25.04
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2016,42.9,267.72,24.68
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2017,,205.95,24.52
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2018,,308.82,24.61
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2019,,445.63,23.94
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2020,,107.63,24.36
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2021,,342.8,24.35
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2022,44.3,243.31,24.01
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2023,,396.31,24.49
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2024,,60.41,24.3
380-R,Baja California Sur,LA PAZ,38.0,24.040833,-110.383889,2025,,,
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,1996,39.33,188.64,23.93
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,1997,38.97,270.67,24.02
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,1998,,337.99,23.9
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,1999,39.41,55.93,23.57
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2000,39.95,82.23,23.72
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2001,,316.65,23.32
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2002,40.49,130.81,23.39
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2003,40.79,377.61,23.54
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2004,40.21,218.6,23.27
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2005,40.36,175.53,23.24
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2006,35.58,197.03,24.06
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2007,39.36,180.56,23.37
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2008,39.44,184.97,23.83
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2009,40.05,254.98,23.9
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2010,40.45,111.93,23.15
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2011,40.52,90.29,23.87
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2012,40.69,348.92,23.82
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2013,40.05,189.53,23.79
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2014,,426.42,24.94
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2015,,270.81,25.04
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2016,40.27,267.72,24.68
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2017,,205.95,24.52
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2018,,308.82,24.61
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2019,,445.63,23.94
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2020,,107.63,24.36
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2021,,342.8,24.35
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2022,,243.31,24.01
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2023,,396.31,24.49
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2024,,60.41,24.3
381-R,Baja California Sur,LA PAZ,39.0,24.069444,-110.413889,2025,,,
384,Baja California Sur,LA PAZ,34.0,24.0825,-110.419167,1996,34.7,188.64,23.93
384,Baja California Sur,LA PAZ,34.0,24.0825,-110.419167,1997,34.51,270.67,24.02
384,Baja California Sur,LA PAZ,34.0,24.0825,-110.419167,1998,,337.99,23.9
